gender,age,field,race,from,income,goal,date,go_out,career,sports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,you_call,them_cal
1,26.0,Finanace,2.0,Italy,,2.0,6.0,2.0,banker,10.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,6.0,8.0,8.0,9.0,8.0,6.0,7.0,5.0,2.0,4.0,1.0,0.0
1,26.0,Finanace,2.0,Italy,,2.0,6.0,2.0,banker,10.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,9.0,6.0,7.0,6.0,7.0,8.0,8.0,5.0,2.0,4.0,1.0,0.0
1,26.0,Finanace,2.0,Italy,,2.0,6.0,2.0,banker,10.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,8.0,9.0,8.0,7.0,10.0,7.0,8.0,7.0,2.0,4.0,1.0,0.0
1,26.0,Finanace,2.0,Italy,,2.0,6.0,2.0,banker,10.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,6.0,8.0,7.0,8.0,8.0,8.0,7.0,5.0,2.0,4.0,1.0,0.0
1,26.0,Finanace,2.0,Italy,,2.0,6.0,2.0,banker,10.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,7.0,7.0,7.0,9.0,8.0,7.0,8.0,6.0,2.0,4.0,1.0,0.0
1,26.0,Finanace,2.0,Italy,,2.0,6.0,2.0,banker,10.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,8.0,8.0,8.0,6.0,9.0,8.0,8.0,5.0,2.0,4.0,1.0,0.0
1,26.0,Finanace,2.0,Italy,,2.0,6.0,2.0,banker,10.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,6.0,7.0,8.0,6.0,9.0,7.0,6.0,4.0,2.0,4.0,1.0,0.0
1,26.0,Finanace,2.0,Italy,,2.0,6.0,2.0,banker,10.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,6.0,8.0,9.0,8.0,9.0,7.0,7.0,4.0,2.0,4.0,1.0,0.0
1,26.0,Finanace,2.0,Italy,,2.0,6.0,2.0,banker,10.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,8.0,8.0,8.0,10.0,8.0,7.0,8.0,5.0,2.0,4.0,1.0,0.0
1,26.0,Finanace,2.0,Italy,,2.0,6.0,2.0,banker,10.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,6.0,8.0,7.0,9.0,7.0,6.0,8.0,5.0,2.0,4.0,1.0,0.0
1,30.0,Finance&Economics,2.0,Italy,,1.0,6.0,1.0,Academic,6.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,9.0,5.0,6.0,5.0,5.0,7.0,5.0,6.0,2.0,5.0,,
1,30.0,Finance&Economics,2.0,Italy,,1.0,6.0,1.0,Academic,6.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,,5.0,6.0,5.0,6.0,3.0,4.0,6.0,2.0,5.0,,
1,30.0,Finance&Economics,2.0,Italy,,1.0,6.0,1.0,Academic,6.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,5.0,6.0,6.0,4.0,7.0,4.0,6.0,5.0,2.0,5.0,,
1,30.0,Finance&Economics,2.0,Italy,,1.0,6.0,1.0,Academic,6.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,6.0,6.0,6.0,5.0,6.0,4.0,6.0,6.0,2.0,5.0,,
1,30.0,Finance&Economics,2.0,Italy,,1.0,6.0,1.0,Academic,6.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,6.0,7.0,5.0,5.0,5.0,2.0,6.0,5.0,2.0,5.0,,
1,30.0,Finance&Economics,2.0,Italy,,1.0,6.0,1.0,Academic,6.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,5.0,,
1,30.0,Finance&Economics,2.0,Italy,,1.0,6.0,1.0,Academic,6.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,7.0,5.0,6.0,6.0,4.0,5.0,7.0,6.0,2.0,5.0,,
1,30.0,Finance&Economics,2.0,Italy,,1.0,6.0,1.0,Academic,6.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,5.0,6.0,7.0,5.0,7.0,5.0,7.0,6.0,2.0,5.0,,
1,30.0,Finance&Economics,2.0,Italy,,1.0,6.0,1.0,Academic,6.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,5.0,6.0,5.0,6.0,7.0,2.0,6.0,5.0,,5.0,,
1,30.0,Finance&Economics,2.0,Italy,,1.0,6.0,1.0,Academic,6.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,9.0,5.0,6.0,3.0,6.0,3.0,6.0,6.0,2.0,5.0,,
1,30.0,Finance&Economics,2.0,Italy,,1.0,6.0,1.0,Academic,6.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,7.0,6.0,6.0,5.0,7.0,5.0,6.0,2.0,2.0,5.0,,
1,30.0,Finance&Economics,2.0,Italy,,1.0,6.0,1.0,Academic,6.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,5.0,7.0,7.0,6.0,5.0,5.0,6.0,4.0,2.0,5.0,,
1,30.0,Finance&Economics,2.0,Italy,,1.0,6.0,1.0,Academic,6.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,5.0,6.0,7.0,6.0,6.0,3.0,6.0,6.0,2.0,5.0,,
1,30.0,Finance&Economics,2.0,Italy,,1.0,6.0,1.0,Academic,6.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,5.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,2.0,5.0,,
1,30.0,Finance&Economics,2.0,Italy,,1.0,6.0,1.0,Academic,6.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,7.0,5.0,6.0,5.0,6.0,4.0,6.0,3.0,2.0,5.0,,
1,30.0,Finance&Economics,2.0,Italy,,1.0,6.0,1.0,Academic,6.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,6.0,6.0,6.0,5.0,8.0,4.0,5.0,6.0,2.0,5.0,,
1,30.0,Finance&Economics,2.0,Italy,,1.0,6.0,1.0,Academic,6.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,,3.0,8.0,4.0,6.0,3.0,4.0,4.0,2.0,5.0,,
1,30.0,Finance&Economics,2.0,Italy,,1.0,6.0,1.0,Academic,6.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,2.0,5.0,,
1,30.0,Finance&Economics,2.0,Italy,,1.0,6.0,1.0,Academic,6.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,3.0,7.0,6.0,5.0,5.0,6.0,5.0,6.0,2.0,5.0,,
1,22.0,Undergrad - GS,2.0,Israel,,1.0,5.0,2.0,Music production,3.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,3.0,8.0,5.0,5.0,8.0,3.0,4.0,2.0,2.0,2.0,1.0,0.0
1,22.0,Undergrad - GS,2.0,Israel,,1.0,5.0,2.0,Music production,3.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,4.0,6.0,6.0,5.0,,3.0,5.0,1.0,2.0,2.0,1.0,0.0
1,22.0,Undergrad - GS,2.0,Israel,,1.0,5.0,2.0,Music production,3.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,4.0,6.0,6.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0
1,22.0,Undergrad - GS,2.0,Israel,,1.0,5.0,2.0,Music production,3.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,6.0,8.0,8.0,5.0,,3.0,5.0,3.0,2.0,2.0,1.0,0.0
1,22.0,Undergrad - GS,2.0,Israel,,1.0,5.0,2.0,Music production,3.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,9.0,8.0,7.0,8.0,,5.0,8.0,7.0,2.0,2.0,1.0,0.0
1,22.0,Undergrad - GS,2.0,Israel,,1.0,5.0,2.0,Music production,3.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,9.0,8.0,7.0,9.0,,8.0,9.0,8.0,2.0,2.0,1.0,0.0
1,22.0,Undergrad - GS,2.0,Israel,,1.0,5.0,2.0,Music production,3.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,8.0,8.0,5.0,6.0,,7.0,7.0,6.0,2.0,2.0,1.0,0.0
1,22.0,Undergrad - GS,2.0,Israel,,1.0,5.0,2.0,Music production,3.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,7.0,8.0,5.0,6.0,3.0,3.0,5.0,2.0,2.0,2.0,1.0,0.0
1,22.0,Undergrad - GS,2.0,Israel,,1.0,5.0,2.0,Music production,3.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,6.0,8.0,9.0,5.0,9.0,3.0,5.0,7.0,2.0,2.0,1.0,0.0
1,22.0,Undergrad - GS,2.0,Israel,,1.0,5.0,2.0,Music production,3.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,5.0,6.0,5.0,4.0,,3.0,4.0,4.0,2.0,2.0,1.0,0.0
1,22.0,Undergrad - GS,2.0,Israel,,1.0,5.0,2.0,Music production,3.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,7.0,7.0,7.0,8.0,,,8.0,5.0,2.0,2.0,1.0,0.0
1,22.0,Undergrad - GS,2.0,Israel,,1.0,5.0,2.0,Music production,3.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,5.0,6.0,8.0,5.0,8.0,3.0,4.0,3.0,2.0,2.0,1.0,0.0
1,22.0,Undergrad - GS,2.0,Israel,,1.0,5.0,2.0,Music production,3.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,5.0,8.0,8.0,5.0,,3.0,5.0,5.0,2.0,2.0,1.0,0.0
1,22.0,Undergrad - GS,2.0,Israel,,1.0,5.0,2.0,Music production,3.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,7.0,7.0,7.0,5.0,5.0,3.0,7.0,3.0,2.0,2.0,1.0,0.0
1,22.0,Undergrad - GS,2.0,Israel,,1.0,5.0,2.0,Music production,3.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,7.0,7.0,8.0,5.0,5.0,4.0,6.0,6.0,2.0,2.0,1.0,0.0
1,22.0,Undergrad - GS,2.0,Israel,,1.0,5.0,2.0,Music production,3.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,6.0,8.0,7.0,7.0,9.0,4.0,6.0,7.0,2.0,2.0,1.0,0.0
1,22.0,Undergrad - GS,2.0,Israel,,1.0,5.0,2.0,Music production,3.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,3.0,6.0,6.0,5.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,0.0
1,22.0,Undergrad - GS,2.0,Israel,,1.0,5.0,2.0,Music production,3.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,7.0,7.0,7.0,8.0,,6.0,8.0,4.0,2.0,2.0,1.0,0.0
1,22.0,Undergrad - GS,2.0,Israel,,1.0,5.0,2.0,Music production,3.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,3.0,5.0,5.0,6.0,5.0,3.0,4.0,3.0,2.0,2.0,1.0,0.0
1,25.0,Mathematical Finance,4.0,Philadelphia,"62,635.00",1.0,3.0,2.0,Entrepreneur,10.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,6.0,7.0,8.0,4.0,6.0,4.0,6.0,6.0,2.0,4.0,,
1,25.0,Mathematical Finance,4.0,Philadelphia,"62,635.00",1.0,3.0,2.0,Entrepreneur,10.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,7.0,8.0,7.0,7.0,7.0,,7.0,4.0,2.0,4.0,,
1,25.0,Mathematical Finance,4.0,Philadelphia,"62,635.00",1.0,3.0,2.0,Entrepreneur,10.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,7.0,8.0,8.0,6.0,7.0,3.0,6.0,5.0,2.0,4.0,,
1,25.0,Mathematical Finance,4.0,Philadelphia,"62,635.00",1.0,3.0,2.0,Entrepreneur,10.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,7.0,7.0,6.0,5.0,6.0,7.0,7.0,4.0,2.0,4.0,,
1,25.0,Mathematical Finance,4.0,Philadelphia,"62,635.00",1.0,3.0,2.0,Entrepreneur,10.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,9.0,8.0,7.0,8.0,6.0,5.0,8.0,4.0,2.0,4.0,,
1,25.0,Mathematical Finance,4.0,Philadelphia,"62,635.00",1.0,3.0,2.0,Entrepreneur,10.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,9.0,8.0,7.0,7.0,7.0,8.0,8.0,6.0,2.0,4.0,,
1,25.0,Mathematical Finance,4.0,Philadelphia,"62,635.00",1.0,3.0,2.0,Entrepreneur,10.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,8.0,8.0,7.0,7.0,7.0,0.0,7.0,5.0,2.0,4.0,,
1,25.0,Mathematical Finance,4.0,Philadelphia,"62,635.00",1.0,3.0,2.0,Entrepreneur,10.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,7.0,8.0,8.0,7.0,6.0,,7.0,5.0,2.0,4.0,,
1,25.0,Mathematical Finance,4.0,Philadelphia,"62,635.00",1.0,3.0,2.0,Entrepreneur,10.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,7.0,8.0,8.0,7.0,6.0,5.0,7.0,5.0,2.0,4.0,,
1,25.0,Mathematical Finance,4.0,Philadelphia,"62,635.00",1.0,3.0,2.0,Entrepreneur,10.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,,7.0,6.0,2.0,4.0,,
1,25.0,Mathematical Finance,4.0,Philadelphia,"62,635.00",1.0,3.0,2.0,Entrepreneur,10.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,9.0,7.0,8.0,8.0,9.0,,8.0,4.0,2.0,4.0,,
1,25.0,Mathematical Finance,4.0,Philadelphia,"62,635.00",1.0,3.0,2.0,Entrepreneur,10.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0,3.0,2.0,4.0,,
1,25.0,Mathematical Finance,4.0,Philadelphia,"62,635.00",1.0,3.0,2.0,Entrepreneur,10.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,8.0,6.0,2.0,4.0,,
1,25.0,Mathematical Finance,4.0,Philadelphia,"62,635.00",1.0,3.0,2.0,Entrepreneur,10.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,8.0,8.0,7.0,6.0,7.0,6.0,6.0,9.0,2.0,4.0,,
1,25.0,Mathematical Finance,4.0,Philadelphia,"62,635.00",1.0,3.0,2.0,Entrepreneur,10.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,8.0,8.0,10.0,5.0,6.0,5.0,7.0,4.0,2.0,4.0,,
1,25.0,Mathematical Finance,4.0,Philadelphia,"62,635.00",1.0,3.0,2.0,Entrepreneur,10.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,8.0,8.0,7.0,7.0,10.0,5.0,8.0,4.0,2.0,4.0,,
1,25.0,Mathematical Finance,4.0,Philadelphia,"62,635.00",1.0,3.0,2.0,Entrepreneur,10.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,6.0,8.0,8.0,6.0,8.0,3.0,7.0,4.0,2.0,4.0,,
1,25.0,Mathematical Finance,4.0,Philadelphia,"62,635.00",1.0,3.0,2.0,Entrepreneur,10.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,8.0,7.0,7.0,8.0,8.0,4.0,8.0,6.0,2.0,4.0,,
1,25.0,Mathematical Finance,4.0,Philadelphia,"62,635.00",1.0,3.0,2.0,Entrepreneur,10.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,7.0,8.0,7.0,8.0,4.0,5.0,7.0,4.0,2.0,4.0,,
1,27.0,Law,1.0,Houston,"12,063.00",6.0,6.0,2.0,lawyer,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,5.0,8.0,8.0,,,,7.0,7.0,2.0,5.0,,
1,27.0,Law,1.0,Houston,"12,063.00",6.0,6.0,2.0,lawyer,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,6.0,8.0,7.0,6.0,,,7.0,7.0,,5.0,,
1,27.0,Law,1.0,Houston,"12,063.00",6.0,6.0,2.0,lawyer,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,5.0,,7.0,6.0,,,7.0,,2.0,5.0,,
1,27.0,Law,1.0,Houston,"12,063.00",6.0,6.0,2.0,lawyer,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,7.0,,,9.0,,,8.5,7.0,2.0,5.0,,
1,27.0,Law,1.0,Houston,"12,063.00",6.0,6.0,2.0,lawyer,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,7.0,,,,,,8.0,7.0,2.0,5.0,,
1,27.0,Law,1.0,Houston,"12,063.00",6.0,6.0,2.0,lawyer,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,8.0,,,,,,8.0,7.0,2.0,5.0,,
1,27.0,Law,1.0,Houston,"12,063.00",6.0,6.0,2.0,lawyer,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,8.0,,,7.0,,6.0,8.0,7.0,2.0,5.0,,
1,27.0,Law,1.0,Houston,"12,063.00",6.0,6.0,2.0,lawyer,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,6.0,8.0,8.0,7.0,8.0,5.0,7.0,7.0,2.0,5.0,,
1,27.0,Law,1.0,Houston,"12,063.00",6.0,6.0,2.0,lawyer,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,6.0,,,,,,7.0,7.0,2.0,5.0,,
1,27.0,Law,1.0,Houston,"12,063.00",6.0,6.0,2.0,lawyer,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,6.0,,,,,,,,2.0,5.0,,
1,27.0,Law,1.0,Houston,"12,063.00",6.0,6.0,2.0,lawyer,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,8.0,8.0,8.0,8.0,8.0,,7.0,8.0,1.0,5.0,,
1,27.0,Law,1.0,Houston,"12,063.00",6.0,6.0,2.0,lawyer,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,,,,,,,7.0,7.0,2.0,5.0,,
1,27.0,Law,1.0,Houston,"12,063.00",6.0,6.0,2.0,lawyer,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,6.0,8.0,8.0,8.0,8.0,5.0,7.0,7.0,2.0,5.0,,
1,27.0,Law,1.0,Houston,"12,063.00",6.0,6.0,2.0,lawyer,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,7.0,7.0,,,9.0,,7.0,7.0,2.0,5.0,,
1,27.0,Law,1.0,Houston,"12,063.00",6.0,6.0,2.0,lawyer,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,7.0,,,,,,7.0,7.0,2.0,5.0,,
1,27.0,Law,1.0,Houston,"12,063.00",6.0,6.0,2.0,lawyer,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,7.0,,,,,,7.0,7.0,2.0,5.0,,
1,27.0,Law,1.0,Houston,"12,063.00",6.0,6.0,2.0,lawyer,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,5.0,,,,,,7.0,7.0,2.0,5.0,,
1,27.0,Law,1.0,Houston,"12,063.00",6.0,6.0,2.0,lawyer,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,,,,,,,7.0,8.0,1.0,5.0,,
1,27.0,Law,1.0,Houston,"12,063.00",6.0,6.0,2.0,lawyer,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,,,,,,,8.0,,2.0,5.0,,
1,23.0,Law,2.0,Philadelphia,"29,809.00",1.0,5.0,3.0,Law,6.0,7.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,8.0,8.0,3.0,2.0,2.0,5.0,3.0,2.0,1.0,,
1,23.0,Law,2.0,Philadelphia,"29,809.00",1.0,5.0,3.0,Law,6.0,7.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,,
1,23.0,Law,2.0,Philadelphia,"29,809.00",1.0,5.0,3.0,Law,6.0,7.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,6.0,4.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,,
1,23.0,Law,2.0,Philadelphia,"29,809.00",1.0,5.0,3.0,Law,6.0,7.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,7.0,5.0,7.0,6.0,6.0,6.0,6.0,2.0,2.0,1.0,,
1,23.0,Law,2.0,Philadelphia,"29,809.00",1.0,5.0,3.0,Law,6.0,7.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,6.0,4.0,7.0,6.0,2.0,2.0,3.0,3.0,2.0,1.0,,
1,23.0,Law,2.0,Philadelphia,"29,809.00",1.0,5.0,3.0,Law,6.0,7.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,7.0,3.0,5.0,5.0,3.0,2.0,6.0,6.0,2.0,1.0,,
1,23.0,Law,2.0,Philadelphia,"29,809.00",1.0,5.0,3.0,Law,6.0,7.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,8.0,4.0,4.0,7.0,5.0,3.0,6.0,2.0,2.0,1.0,,
1,23.0,Law,2.0,Philadelphia,"29,809.00",1.0,5.0,3.0,Law,6.0,7.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,6.0,7.0,7.0,3.0,2.0,1.0,5.0,9.0,2.0,1.0,,
